Alert1: The difference between sog estimated and measured is to high toa=6000.856506 TS=2012 ,mmsi=226263000, sog_c=2.080427e+01, sog_mes=1.870000e+01, inno_sog=-2.104268, threshold=2.104127, value=5.760773e+00 
Alert1: The difference between sog estimated and measured is to high toa=6002.457489 TS=2072 ,mmsi=226263000, sog_c=2.098820e+01, sog_mes=1.890000e+01, inno_sog=-2.088198, threshold=2.034785, value=6.066368e+00 
Alert1: The difference between sog estimated and measured is to high toa=6004.477997 TS=2148 ,mmsi=372430000, sog_c=1.556419e+01, sog_mes=1.000000e-01, inno_sog=-15.464194, threshold=1.732370, value=4.589821e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=6010.797363 
measurment not avaiblable in latitude mmsi=227806500, toa=6010.797363 
measurment not avaiblable in sog mmsi=227806500, toa=6010.797363 
measurment not avaiblable in longitude mmsi=227806500, toa=6020.076813 
measurment not avaiblable in latitude mmsi=227806500, toa=6020.076813 
measurment not avaiblable in sog mmsi=227806500, toa=6020.076813 
measurment not avaiblable in longitude mmsi=227306100, toa=6023.578674 
measurment not avaiblable in latitude mmsi=227306100, toa=6023.578674 
measurment not avaiblable in sog mmsi=227306100, toa=6023.578674 
Alert1: The difference between sog estimated and measured is to high toa=6025.276978 TS=678 ,mmsi=228041600, sog_c=1.563579e+01, sog_mes=0, inno_sog=-15.635792, threshold=1.684610, value=4.962076e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=6030.777100 
measurment not avaiblable in latitude mmsi=227806500, toa=6030.777100 
measurment not avaiblable in sog mmsi=227806500, toa=6030.777100 
measurment not avaiblable in longitude mmsi=227806500, toa=6050.338318 
measurment not avaiblable in latitude mmsi=227806500, toa=6050.338318 
measurment not avaiblable in sog mmsi=227806500, toa=6050.338318 
measurment not avaiblable in longitude mmsi=227806500, toa=6061.000397 
measurment not avaiblable in latitude mmsi=227806500, toa=6061.000397 
measurment not avaiblable in sog mmsi=227806500, toa=6061.000397 
measurment not avaiblable in longitude mmsi=227806500, toa=6100.600861 
measurment not avaiblable in latitude mmsi=227806500, toa=6100.600861 
measurment not avaiblable in sog mmsi=227806500, toa=6100.600861 
measurment not avaiblable in longitude mmsi=227806500, toa=6130.797455 
measurment not avaiblable in latitude mmsi=227806500, toa=6130.797455 
measurment not avaiblable in sog mmsi=227806500, toa=6130.797455 
Alert1: The difference between sog estimated and measured is to high toa=6184.684509 TS=2156 ,mmsi=372430000, sog_c=1.543615e+01, sog_mes=0, inno_sog=-15.436151, threshold=1.754410, value=4.459009e+02 
Alert1: The difference between sog estimated and measured is to high toa=6205.856842 TS=700 ,mmsi=228041600, sog_c=1.561625e+01, sog_mes=0, inno_sog=-15.616246, threshold=1.707342, value=4.818754e+02 
Alert1: The distance between longitude prediced in measured is to high toa=6229.401001, TS=1583 ,mmsi=228097800, lon_mes=-4.499325e+00, lon_pred=-4.489202e+00, inno_lon=-0.010123, threshold=0.000388, value=7.352788e+03 
Alert1: The distance between latitude prediced in measured is to high toa=6229.401001, TS=1583 ,mmsi=228097800, lon_mes=4.837152e+01, lon_pred=4.837005e+01, inno_lon=0.001464, threshold=0.000259, value=3.457920e+02 
Alert1: The distance between longitude prediced in measured is to high toa=6232.177307, TS=1687 ,mmsi=228097800, lon_mes=-4.499325e+00, lon_pred=-4.489150e+00, inno_lon=-0.010175, threshold=0.000495, value=4.568131e+03 
Alert1: The distance between latitude prediced in measured is to high toa=6232.177307, TS=1687 ,mmsi=228097800, lon_mes=4.837152e+01, lon_pred=4.837000e+01, inno_lon=0.001514, threshold=0.000330, value=2.273883e+02 
Alert1: The distance between longitude prediced in measured is to high toa=6235.598145, TS=1815 ,mmsi=228097800, lon_mes=-4.499325e+00, lon_pred=-4.489086e+00, inno_lon=-0.010239, threshold=0.000660, value=2.601962e+03 
Alert1: The distance between latitude prediced in measured is to high toa=6235.598145, TS=1815 ,mmsi=228097800, lon_mes=4.837152e+01, lon_pred=4.836994e+01, inno_lon=0.001575, threshold=0.000440, value=1.385044e+02 
Alert1: The difference between sog estimated and measured is to high toa=6238.641388 TS=1929 ,mmsi=226263000, sog_c=2.106058e+01, sog_mes=1.820000e+01, inno_sog=-2.860576, threshold=1.906431, value=1.296842e+01 
Alert1: The difference between sog estimated and measured is to high toa=6244.680603 TS=2156 ,mmsi=226263000, sog_c=2.036973e+01, sog_mes=1.820000e+01, inno_sog=-2.169727, threshold=1.899219, value=7.517661e+00 
Alert1: The difference between sog estimated and measured is to high toa=6246.577393 TS=2227 ,mmsi=226263000, sog_c=2.034768e+01, sog_mes=1.820000e+01, inno_sog=-2.147684, threshold=1.880200, value=7.515453e+00 
measurment not avaiblable in longitude mmsi=227806500, toa=6320.501251 
measurment not avaiblable in latitude mmsi=227806500, toa=6320.501251 
measurment not avaiblable in sog mmsi=227806500, toa=6320.501251 
Alert1: The difference between sog estimated and measured is to high toa=6365.000641 TS=2168 ,mmsi=372430000, sog_c=1.549527e+01, sog_mes=1.000000e-01, inno_sog=-15.395267, threshold=1.776157, value=4.327469e+02 
Alert1: The difference between sog estimated and measured is to high toa=6386.563293 TS=726 ,mmsi=228041600, sog_c=1.564343e+01, sog_mes=0, inno_sog=-15.643434, threshold=1.729514, value=4.712359e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=6419.996552 
measurment not avaiblable in latitude mmsi=227806500, toa=6419.996552 
measurment not avaiblable in sog mmsi=227806500, toa=6419.996552 
measurment not avaiblable in longitude mmsi=227806500, toa=6539.998260 
measurment not avaiblable in latitude mmsi=227806500, toa=6539.998260 
measurment not avaiblable in sog mmsi=227806500, toa=6539.998260 
Alert1: The difference between sog estimated and measured is to high toa=6542.200104 TS=2063 ,mmsi=372430000, sog_c=1.549917e+01, sog_mes=2.000000e-01, inno_sog=-15.299169, threshold=1.798131, value=4.169804e+02 
Alert1: The difference between sog estimated and measured is to high toa=6567.557404 TS=763 ,mmsi=228041600, sog_c=1.565715e+01, sog_mes=0, inno_sog=-15.657154, threshold=1.751293, value=4.603951e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=6610.256744 
measurment not avaiblable in latitude mmsi=227806500, toa=6610.256744 
measurment not avaiblable in sog mmsi=227806500, toa=6610.256744 
measurment not avaiblable in longitude mmsi=227806500, toa=6669.678284 
measurment not avaiblable in latitude mmsi=227806500, toa=6669.678284 
measurment not avaiblable in sog mmsi=227806500, toa=6669.678284 
measurment not avaiblable in longitude mmsi=227806500, toa=6680.497284 
measurment not avaiblable in latitude mmsi=227806500, toa=6680.497284 
measurment not avaiblable in sog mmsi=227806500, toa=6680.497284 
measurment not avaiblable in longitude mmsi=227806500, toa=6691.078339 
measurment not avaiblable in latitude mmsi=227806500, toa=6691.078339 
measurment not avaiblable in sog mmsi=227806500, toa=6691.078339 
measurment not avaiblable in longitude mmsi=227806500, toa=6710.198181 
measurment not avaiblable in latitude mmsi=227806500, toa=6710.198181 
measurment not avaiblable in sog mmsi=227806500, toa=6710.198181 
Alert1: The difference between sog estimated and measured is to high toa=6725.056671 TS=2170 ,mmsi=372430000, sog_c=1.553280e+01, sog_mes=1.000000e-01, inno_sog=-15.432803, threshold=1.818991, value=4.146206e+02 
Alert1: The difference between sog estimated and measured is to high toa=6729.679657 TS=93 ,mmsi=227806500, sog_c=3.106678e+00, sog_mes=0, inno_sog=-3.106678, threshold=3.098049, value=5.792135e+00 
measurment not avaiblable in longitude mmsi=227806500, toa=6740.597900 
measurment not avaiblable in latitude mmsi=227806500, toa=6740.597900 
measurment not avaiblable in sog mmsi=227806500, toa=6740.597900 
measurment not avaiblable in longitude mmsi=227306100, toa=6744.497131 
measurment not avaiblable in latitude mmsi=227306100, toa=6744.497131 
measurment not avaiblable in sog mmsi=227306100, toa=6744.497131 
Alert1: The difference between sog estimated and measured is to high toa=6746.922150 TS=740 ,mmsi=228041600, sog_c=1.563449e+01, sog_mes=0, inno_sog=-15.634492, threshold=1.773018, value=4.478824e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=6751.078064 
measurment not avaiblable in latitude mmsi=227806500, toa=6751.078064 
measurment not avaiblable in sog mmsi=227806500, toa=6751.078064 
Alert1: The difference between sog estimated and measured is to high toa=6769.838074 TS=1599 ,mmsi=227806500, sog_c=4.197558e+00, sog_mes=0, inno_sog=-4.197558, threshold=3.101968, value=1.054730e+01 
measurment not avaiblable in longitude mmsi=227806500, toa=6779.997986 
measurment not avaiblable in latitude mmsi=227806500, toa=6779.997986 
measurment not avaiblable in sog mmsi=227806500, toa=6779.997986 
measurment not avaiblable in longitude mmsi=227806500, toa=6789.678528 
measurment not avaiblable in latitude mmsi=227806500, toa=6789.678528 
measurment not avaiblable in sog mmsi=227806500, toa=6789.678528 
measurment not avaiblable in longitude mmsi=227806500, toa=6800.597778 
measurment not avaiblable in latitude mmsi=227806500, toa=6800.597778 
measurment not avaiblable in sog mmsi=227806500, toa=6800.597778 
Alert1: The distance between longitude prediced in measured is to high toa=6808.678223, TS=805 ,mmsi=228097800, lon_mes=-4.499325e+00, lon_pred=-4.510316e+00, inno_lon=0.010991, threshold=0.000794, value=2.074920e+03 
Alert1: The distance between latitude prediced in measured is to high toa=6808.678223, TS=805 ,mmsi=228097800, lon_mes=4.837152e+01, lon_pred=4.835908e+01, inno_lon=0.012439, threshold=0.000529, value=5.979145e+03 
measurment not avaiblable in longitude mmsi=227806500, toa=6811.077789 
measurment not avaiblable in latitude mmsi=227806500, toa=6811.077789 
measurment not avaiblable in sog mmsi=227806500, toa=6811.077789 
measurment not avaiblable in longitude mmsi=227806500, toa=6820.038361 
measurment not avaiblable in latitude mmsi=227806500, toa=6820.038361 
measurment not avaiblable in sog mmsi=227806500, toa=6820.038361 
measurment not avaiblable in longitude mmsi=227806500, toa=6829.837738 
measurment not avaiblable in latitude mmsi=227806500, toa=6829.837738 
measurment not avaiblable in sog mmsi=227806500, toa=6829.837738 
measurment not avaiblable in longitude mmsi=227806500, toa=6841.317505 
measurment not avaiblable in latitude mmsi=227806500, toa=6841.317505 
measurment not avaiblable in sog mmsi=227806500, toa=6841.317505 
measurment not avaiblable in longitude mmsi=227806500, toa=6849.678497 
measurment not avaiblable in latitude mmsi=227806500, toa=6849.678497 
measurment not avaiblable in sog mmsi=227806500, toa=6849.678497 
measurment not avaiblable in longitude mmsi=227806500, toa=6860.597900 
measurment not avaiblable in latitude mmsi=227806500, toa=6860.597900 
measurment not avaiblable in sog mmsi=227806500, toa=6860.597900 
measurment not avaiblable in longitude mmsi=227806500, toa=6871.077942 
measurment not avaiblable in latitude mmsi=227806500, toa=6871.077942 
measurment not avaiblable in sog mmsi=227806500, toa=6871.077942 
measurment not avaiblable in longitude mmsi=227806500, toa=6880.037659 
measurment not avaiblable in latitude mmsi=227806500, toa=6880.037659 
measurment not avaiblable in sog mmsi=227806500, toa=6880.037659 
measurment not avaiblable in longitude mmsi=227806500, toa=6889.838074 
measurment not avaiblable in latitude mmsi=227806500, toa=6889.838074 
measurment not avaiblable in sog mmsi=227806500, toa=6889.838074 
measurment not avaiblable in longitude mmsi=227806500, toa=6901.317169 
measurment not avaiblable in latitude mmsi=227806500, toa=6901.317169 
measurment not avaiblable in sog mmsi=227806500, toa=6901.317169 
measurment not avaiblable in longitude mmsi=227806500, toa=6909.678345 
measurment not avaiblable in latitude mmsi=227806500, toa=6909.678345 
measurment not avaiblable in sog mmsi=227806500, toa=6909.678345 
measurment not avaiblable in longitude mmsi=227806500, toa=6920.597107 
measurment not avaiblable in latitude mmsi=227806500, toa=6920.597107 
measurment not avaiblable in sog mmsi=227806500, toa=6920.597107 
measurment not avaiblable in longitude mmsi=227306100, toa=6923.997559 
measurment not avaiblable in latitude mmsi=227306100, toa=6923.997559 
measurment not avaiblable in sog mmsi=227306100, toa=6923.997559 
Alert1: The difference between sog estimated and measured is to high toa=6929.477631 TS=835 ,mmsi=228041600, sog_c=1.562374e+01, sog_mes=0, inno_sog=-15.623743, threshold=1.793976, value=4.368774e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=6931.102173 
measurment not avaiblable in latitude mmsi=227806500, toa=6931.102173 
measurment not avaiblable in sog mmsi=227806500, toa=6931.102173 
measurment not avaiblable in longitude mmsi=227806500, toa=6940.038208 
measurment not avaiblable in latitude mmsi=227806500, toa=6940.038208 
measurment not avaiblable in sog mmsi=227806500, toa=6940.038208 
measurment not avaiblable in longitude mmsi=227806500, toa=6949.837830 
measurment not avaiblable in latitude mmsi=227806500, toa=6949.837830 
measurment not avaiblable in sog mmsi=227806500, toa=6949.837830 
measurment not avaiblable in longitude mmsi=227806500, toa=6980.596832 
measurment not avaiblable in latitude mmsi=227806500, toa=6980.596832 
measurment not avaiblable in sog mmsi=227806500, toa=6980.596832 
measurment not avaiblable in longitude mmsi=227806500, toa=6990.196594 
measurment not avaiblable in latitude mmsi=227806500, toa=6990.196594 
measurment not avaiblable in sog mmsi=227806500, toa=6990.196594 
measurment not avaiblable in longitude mmsi=227806500, toa=7000.038147 
measurment not avaiblable in latitude mmsi=227806500, toa=7000.038147 
measurment not avaiblable in sog mmsi=227806500, toa=7000.038147 
measurment not avaiblable in longitude mmsi=227806500, toa=7009.838013 
measurment not avaiblable in latitude mmsi=227806500, toa=7009.838013 
measurment not avaiblable in sog mmsi=227806500, toa=7009.838013 
measurment not avaiblable in longitude mmsi=227806500, toa=7021.316925 
measurment not avaiblable in latitude mmsi=227806500, toa=7021.316925 
measurment not avaiblable in sog mmsi=227806500, toa=7021.316925 
measurment not avaiblable in longitude mmsi=227806500, toa=7029.998566 
measurment not avaiblable in latitude mmsi=227806500, toa=7029.998566 
measurment not avaiblable in sog mmsi=227806500, toa=7029.998566 
measurment not avaiblable in longitude mmsi=227806500, toa=7040.596527 
measurment not avaiblable in latitude mmsi=227806500, toa=7040.596527 
measurment not avaiblable in sog mmsi=227806500, toa=7040.596527 
measurment not avaiblable in longitude mmsi=227806500, toa=7050.196472 
measurment not avaiblable in latitude mmsi=227806500, toa=7050.196472 
measurment not avaiblable in sog mmsi=227806500, toa=7050.196472 
measurment not avaiblable in longitude mmsi=227806500, toa=7060.042145 
measurment not avaiblable in latitude mmsi=227806500, toa=7060.042145 
measurment not avaiblable in sog mmsi=227806500, toa=7060.042145 
measurment not avaiblable in longitude mmsi=227806500, toa=7069.837585 
measurment not avaiblable in latitude mmsi=227806500, toa=7069.837585 
measurment not avaiblable in sog mmsi=227806500, toa=7069.837585 
Alert1: The difference between sog estimated and measured is to high toa=7082.797638 TS=2085 ,mmsi=372430000, sog_c=1.559552e+01, sog_mes=1.000000e-01, inno_sog=-15.495516, threshold=1.826972, value=4.143533e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7089.977783 
measurment not avaiblable in latitude mmsi=227806500, toa=7089.977783 
measurment not avaiblable in sog mmsi=227806500, toa=7089.977783 
measurment not avaiblable in longitude mmsi=227806500, toa=7100.599945 
measurment not avaiblable in latitude mmsi=227806500, toa=7100.599945 
measurment not avaiblable in sog mmsi=227806500, toa=7100.599945 
Alert1: The difference between sog estimated and measured is to high toa=7107.638184 TS=766 ,mmsi=228041600, sog_c=1.558129e+01, sog_mes=0, inno_sog=-15.581289, threshold=1.815192, value=4.244087e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7110.201324 
measurment not avaiblable in latitude mmsi=227806500, toa=7110.201324 
measurment not avaiblable in sog mmsi=227806500, toa=7110.201324 
measurment not avaiblable in longitude mmsi=227806500, toa=7120.040802 
measurment not avaiblable in latitude mmsi=227806500, toa=7120.040802 
measurment not avaiblable in sog mmsi=227806500, toa=7120.040802 
measurment not avaiblable in longitude mmsi=227806500, toa=7129.837433 
measurment not avaiblable in latitude mmsi=227806500, toa=7129.837433 
measurment not avaiblable in sog mmsi=227806500, toa=7129.837433 
measurment not avaiblable in longitude mmsi=227806500, toa=7140.977570 
measurment not avaiblable in latitude mmsi=227806500, toa=7140.977570 
measurment not avaiblable in sog mmsi=227806500, toa=7140.977570 
measurment not avaiblable in longitude mmsi=227806500, toa=7149.979462 
measurment not avaiblable in latitude mmsi=227806500, toa=7149.979462 
measurment not avaiblable in sog mmsi=227806500, toa=7149.979462 
measurment not avaiblable in longitude mmsi=227806500, toa=7160.660217 
measurment not avaiblable in latitude mmsi=227806500, toa=7160.660217 
measurment not avaiblable in sog mmsi=227806500, toa=7160.660217 
measurment not avaiblable in longitude mmsi=227806500, toa=7170.201263 
measurment not avaiblable in latitude mmsi=227806500, toa=7170.201263 
measurment not avaiblable in sog mmsi=227806500, toa=7170.201263 
measurment not avaiblable in longitude mmsi=227806500, toa=7180.038116 
measurment not avaiblable in latitude mmsi=227806500, toa=7180.038116 
measurment not avaiblable in sog mmsi=227806500, toa=7180.038116 
measurment not avaiblable in longitude mmsi=227806500, toa=7190.397614 
measurment not avaiblable in latitude mmsi=227806500, toa=7190.397614 
measurment not avaiblable in sog mmsi=227806500, toa=7190.397614 
measurment not avaiblable in longitude mmsi=227806500, toa=7200.978088 
measurment not avaiblable in latitude mmsi=227806500, toa=7200.978088 
measurment not avaiblable in sog mmsi=227806500, toa=7200.978088 
measurment not avaiblable in longitude mmsi=227806500, toa=7209.980255 
measurment not avaiblable in latitude mmsi=227806500, toa=7209.980255 
measurment not avaiblable in sog mmsi=227806500, toa=7209.980255 
measurment not avaiblable in longitude mmsi=227806500, toa=7220.658569 
measurment not avaiblable in latitude mmsi=227806500, toa=7220.658569 
measurment not avaiblable in sog mmsi=227806500, toa=7220.658569 
measurment not avaiblable in longitude mmsi=227806500, toa=7230.200714 
measurment not avaiblable in latitude mmsi=227806500, toa=7230.200714 
measurment not avaiblable in sog mmsi=227806500, toa=7230.200714 
measurment not avaiblable in longitude mmsi=227806500, toa=7239.901093 
measurment not avaiblable in latitude mmsi=227806500, toa=7239.901093 
measurment not avaiblable in sog mmsi=227806500, toa=7239.901093 
measurment not avaiblable in longitude mmsi=227806500, toa=7250.380646 
measurment not avaiblable in latitude mmsi=227806500, toa=7250.380646 
measurment not avaiblable in sog mmsi=227806500, toa=7250.380646 
measurment not avaiblable in longitude mmsi=227806500, toa=7260.980621 
measurment not avaiblable in latitude mmsi=227806500, toa=7260.980621 
measurment not avaiblable in sog mmsi=227806500, toa=7260.980621 
Alert1: The difference between sog estimated and measured is to high toa=7263.797394 TS=2122 ,mmsi=372430000, sog_c=1.535808e+01, sog_mes=1.000000e-01, inno_sog=-15.258075, threshold=1.842205, value=3.951355e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7269.996429 
measurment not avaiblable in latitude mmsi=227806500, toa=7269.996429 
measurment not avaiblable in sog mmsi=227806500, toa=7269.996429 
measurment not avaiblable in longitude mmsi=227806500, toa=7280.659760 
measurment not avaiblable in latitude mmsi=227806500, toa=7280.659760 
measurment not avaiblable in sog mmsi=227806500, toa=7280.659760 
Alert1: The difference between sog estimated and measured is to high toa=7287.698273 TS=769 ,mmsi=228041600, sog_c=1.539790e+01, sog_mes=3.000000e-01, inno_sog=-15.097902, threshold=1.836044, value=3.894840e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7290.921661 
measurment not avaiblable in latitude mmsi=227806500, toa=7290.921661 
measurment not avaiblable in sog mmsi=227806500, toa=7290.921661 
measurment not avaiblable in longitude mmsi=227806500, toa=7299.899017 
measurment not avaiblable in latitude mmsi=227806500, toa=7299.899017 
measurment not avaiblable in sog mmsi=227806500, toa=7299.899017 
measurment not avaiblable in longitude mmsi=227806500, toa=7310.378815 
measurment not avaiblable in latitude mmsi=227806500, toa=7310.378815 
measurment not avaiblable in sog mmsi=227806500, toa=7310.378815 
measurment not avaiblable in longitude mmsi=227806500, toa=7320.979431 
measurment not avaiblable in latitude mmsi=227806500, toa=7320.979431 
measurment not avaiblable in sog mmsi=227806500, toa=7320.979431 
measurment not avaiblable in longitude mmsi=227806500, toa=7329.997284 
measurment not avaiblable in latitude mmsi=227806500, toa=7329.997284 
measurment not avaiblable in sog mmsi=227806500, toa=7329.997284 
measurment not avaiblable in longitude mmsi=227806500, toa=7340.661285 
measurment not avaiblable in latitude mmsi=227806500, toa=7340.661285 
measurment not avaiblable in sog mmsi=227806500, toa=7340.661285 
measurment not avaiblable in longitude mmsi=227806500, toa=7350.916840 
measurment not avaiblable in latitude mmsi=227806500, toa=7350.916840 
measurment not avaiblable in sog mmsi=227806500, toa=7350.916840 
measurment not avaiblable in longitude mmsi=227806500, toa=7359.900909 
measurment not avaiblable in latitude mmsi=227806500, toa=7359.900909 
measurment not avaiblable in sog mmsi=227806500, toa=7359.900909 
Alert1: The difference between sog estimated and measured is to high toa=7444.220520 TS=2138 ,mmsi=372430000, sog_c=1.528456e+01, sog_mes=0, inno_sog=-15.284555, threshold=1.862628, value=3.878607e+02 
Alert1: The difference between sog estimated and measured is to high toa=7468.941040 TS=815 ,mmsi=228041600, sog_c=1.589090e+01, sog_mes=1.600000e+00, inno_sog=-14.290900, threshold=1.856332, value=3.413741e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7619.778564 
measurment not avaiblable in latitude mmsi=227806500, toa=7619.778564 
measurment not avaiblable in sog mmsi=227806500, toa=7619.778564 
Alert1: The difference between sog estimated and measured is to high toa=7624.940918 TS=2165 ,mmsi=372430000, sog_c=1.528758e+01, sog_mes=0, inno_sog=-15.287583, threshold=1.882755, value=3.797627e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7629.879425 
measurment not avaiblable in latitude mmsi=227806500, toa=7629.879425 
measurment not avaiblable in sog mmsi=227806500, toa=7629.879425 
Alert1: The difference between sog estimated and measured is to high toa=7645.858429 TS=700 ,mmsi=228041600, sog_c=1.419317e+01, sog_mes=1.800000e+00, inno_sog=-12.393168, threshold=1.876988, value=2.511101e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7740.178162 
measurment not avaiblable in latitude mmsi=227806500, toa=7740.178162 
measurment not avaiblable in sog mmsi=227806500, toa=7740.178162 
Alert1: The difference between sog estimated and measured is to high toa=7803.978729 TS=2129 ,mmsi=372430000, sog_c=1.526365e+01, sog_mes=0, inno_sog=-15.263647, threshold=1.902864, value=3.706155e+02 
Alert1: The difference between sog estimated and measured is to high toa=7828.120544 TS=785 ,mmsi=228041600, sog_c=1.719429e+01, sog_mes=2.300000e+00, inno_sog=-14.894295, threshold=1.896731, value=3.551818e+02 
Alert1: The difference between sog estimated and measured is to high toa=7840.299133 TS=1241 ,mmsi=227806500, sog_c=3.476745e+00, sog_mes=0, inno_sog=-3.476745, threshold=3.052043, value=7.474580e+00 
measurment not avaiblable in longitude mmsi=227806500, toa=7850.058411 
measurment not avaiblable in latitude mmsi=227806500, toa=7850.058411 
measurment not avaiblable in sog mmsi=227806500, toa=7850.058411 
measurment not avaiblable in longitude mmsi=227806500, toa=7860.177948 
measurment not avaiblable in latitude mmsi=227806500, toa=7860.177948 
measurment not avaiblable in sog mmsi=227806500, toa=7860.177948 
measurment not avaiblable in longitude mmsi=227806500, toa=7870.280029 
measurment not avaiblable in latitude mmsi=227806500, toa=7870.280029 
measurment not avaiblable in sog mmsi=227806500, toa=7870.280029 
measurment not avaiblable in longitude mmsi=227806500, toa=7879.458893 
measurment not avaiblable in latitude mmsi=227806500, toa=7879.458893 
measurment not avaiblable in sog mmsi=227806500, toa=7879.458893 
measurment not avaiblable in longitude mmsi=227806500, toa=7891.320251 
measurment not avaiblable in latitude mmsi=227806500, toa=7891.320251 
measurment not avaiblable in sog mmsi=227806500, toa=7891.320251 
Alert1: The difference between sog estimated and measured is to high toa=7891.499023 TS=911 ,mmsi=228041600, sog_c=1.202259e+01, sog_mes=3, inno_sog=-9.022588, threshold=1.996741, value=1.176092e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7900.298492 
measurment not avaiblable in latitude mmsi=227806500, toa=7900.298492 
measurment not avaiblable in sog mmsi=227806500, toa=7900.298492 
Alert1: The distance between longitude prediced in measured is to high toa=7901.459290, TS=1285 ,mmsi=228041600, lon_mes=-4.468665e+00, lon_pred=-4.469688e+00, inno_lon=0.001023, threshold=0.000686, value=2.407016e+01 
Alert1: The difference between sog estimated and measured is to high toa=7901.459290 TS=1285 ,mmsi=228041600, sog_c=1.202465e+01, sog_mes=3.100000e+00, inno_sog=-8.924654, threshold=5.280239, value=1.645501e+01 
measurment not avaiblable in longitude mmsi=227806500, toa=7910.058044 
measurment not avaiblable in latitude mmsi=227806500, toa=7910.058044 
measurment not avaiblable in sog mmsi=227806500, toa=7910.058044 
Alert1: The distance between longitude prediced in measured is to high toa=7911.417725, TS=1658 ,mmsi=228041600, lon_mes=-4.468467e+00, lon_pred=-4.470514e+00, inno_lon=0.002048, threshold=0.001647, value=1.672265e+01 
Alert1: The difference between sog estimated and measured is to high toa=7911.417725 TS=1658 ,mmsi=228041600, sog_c=1.203911e+01, sog_mes=3.200000e+00, inno_sog=-8.839105, threshold=7.182221, value=8.724118e+00 
measurment not avaiblable in longitude mmsi=227806500, toa=7920.177795 
measurment not avaiblable in latitude mmsi=227806500, toa=7920.177795 
measurment not avaiblable in sog mmsi=227806500, toa=7920.177795 
Alert1: The distance between longitude prediced in measured is to high toa=7923.098694, TS=2096 ,mmsi=228041600, lon_mes=-4.468218e+00, lon_pred=-4.471484e+00, inno_lon=0.003266, threshold=0.003162, value=1.154914e+01 
measurment not avaiblable in longitude mmsi=227806500, toa=7930.278564 
measurment not avaiblable in latitude mmsi=227806500, toa=7930.278564 
measurment not avaiblable in sog mmsi=227806500, toa=7930.278564 
Alert1: The difference between sog estimated and measured is to high toa=7932.117035 TS=184 ,mmsi=228041600, sog_c=1.016034e+01, sog_mes=3.400000e+00, inno_sog=-6.760338, threshold=4.962390, value=1.068999e+01 
measurment not avaiblable in longitude mmsi=227806500, toa=7939.459015 
measurment not avaiblable in latitude mmsi=227806500, toa=7939.459015 
measurment not avaiblable in sog mmsi=227806500, toa=7939.459015 
measurment not avaiblable in longitude mmsi=227806500, toa=7951.320068 
measurment not avaiblable in latitude mmsi=227806500, toa=7951.320068 
measurment not avaiblable in sog mmsi=227806500, toa=7951.320068 
measurment not avaiblable in longitude mmsi=227806500, toa=7960.298431 
measurment not avaiblable in latitude mmsi=227806500, toa=7960.298431 
measurment not avaiblable in sog mmsi=227806500, toa=7960.298431 
measurment not avaiblable in longitude mmsi=227806500, toa=7970.658173 
measurment not avaiblable in latitude mmsi=227806500, toa=7970.658173 
measurment not avaiblable in sog mmsi=227806500, toa=7970.658173 
measurment not avaiblable in longitude mmsi=227806500, toa=7980.778015 
measurment not avaiblable in latitude mmsi=227806500, toa=7980.778015 
measurment not avaiblable in sog mmsi=227806500, toa=7980.778015 
Alert1: The difference between sog estimated and measured is to high toa=7982.219086 TS=2063 ,mmsi=372430000, sog_c=1.527565e+01, sog_mes=0, inno_sog=-15.275648, threshold=1.922916, value=3.634974e+02 
measurment not avaiblable in longitude mmsi=227806500, toa=7990.276489 
measurment not avaiblable in latitude mmsi=227806500, toa=7990.276489 
measurment not avaiblable in sog mmsi=227806500, toa=7990.276489 
measurment not avaiblable in longitude mmsi=227806500, toa=8000.417572 
measurment not avaiblable in latitude mmsi=227806500, toa=8000.417572 
measurment not avaiblable in sog mmsi=227806500, toa=8000.417572 
measurment not avaiblable in longitude mmsi=227806500, toa=8011.318115 
measurment not avaiblable in latitude mmsi=227806500, toa=8011.318115 
measurment not avaiblable in sog mmsi=227806500, toa=8011.318115 
measurment not avaiblable in longitude mmsi=227806500, toa=8020.297729 
measurment not avaiblable in latitude mmsi=227806500, toa=8020.297729 
measurment not avaiblable in sog mmsi=227806500, toa=8020.297729 
measurment not avaiblable in longitude mmsi=227806500, toa=8050.276733 
measurment not avaiblable in latitude mmsi=227806500, toa=8050.276733 
measurment not avaiblable in sog mmsi=227806500, toa=8050.276733 
